Country Code,Country,Region,Indicator Code,Indicator Name,Indicator Short Name,Category,Value Type,Year,Actual Value,Predicted Value,Forecast Type,Model,MAE,RMSE,R2 Score
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2004,33376.7152295209,37285.065970271826,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2005,38719.3138307623,38016.62744099344,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2006,44342.6048322482,38748.188911714824,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2007,45854.7325158162,39479.75038243621,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2008,50054.1700681803,40211.31185315759,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2009,37803.0663738777,40942.873323879205,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2010,44795.2949302268,41674.43479460059,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2011,51921.904511613,42405.99626532197,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2012,53141.6124340099,43137.55773604335,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2013,53247.2409495441,43869.11920676497,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2014,52725.2358407934,44600.68067748635,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2015,44910.334995523,45332.24214820773,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2016,42721.0999383185,46063.803618929116,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2017,43733.6192287435,46795.36508965073,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2018,47135.3591943971,47526.926560372114,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2019,45938.6073581994,48258.4880310935,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2020,37991.7492971665,48990.04950181488,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2021,44118.5047192771,49721.610972536495,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2022,50759.7589231191,50453.17244325788,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2023,49850.6872175164,51184.73391397926,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2024,50273.5060469837,51916.29538470064,Historical Prediction,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2025,,52647.85685542226,Future Forecast,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2026,,53379.41832614364,Future Forecast,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2027,,54110.979796865024,Future Forecast,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2028,,54842.541267586406,Future Forecast,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2029,,55574.10273830779,Future Forecast,Linear Regression,5037.202329962896,6062.1309044231775,0.43093752910158833
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2000,2.25,2.706732307692306,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2001,2.443,2.697384615384614,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2002,2.659,2.688036923076922,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2003,2.903,2.67868923076923,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2004,2.965,2.6693415384615378,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2005,3.12,2.6599938461538457,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2006,2.964,2.6506461538461537,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2007,2.934,2.6412984615384616,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2008,2.818,2.6319507692307695,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2009,2.932,2.6226030769230775,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2010,2.798,2.6132553846153854,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2011,2.587,2.6039076923076934,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2012,2.323,2.5945600000000013,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2013,2.125,2.5852123076923057,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2014,1.999,2.5758646153846136,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2015,1.793,2.5665169230769216,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2016,1.64,2.5571692307692295,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2017,2.462,2.5478215384615375,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2018,2.236,2.5384738461538454,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2019,2.331,2.5291261538461534,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2020,4.294,2.5197784615384613,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2021,3.105,2.5104307692307692,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2022,2.872,2.501083076923077,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2023,2.151,2.491735384615385,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2024,2.16,2.482387692307693,Historical Prediction,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2025,,2.473040000000001,Future Forecast,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2026,,2.463692307692309,Future Forecast,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2027,,2.4543446153846133,Future Forecast,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2028,,2.4449969230769213,Future Forecast,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2029,,2.4356492307692292,Future Forecast,Linear Regression,0.40047433846153807,0.530171859044854,0.01590796162726582
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2000,3493575.0,3462845.1846153736,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2001,3723590.0,3778272.4792307615,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2002,3956826.0,4093699.7738461494,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2003,4192457.0,4409127.068461537,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2004,4428967.0,4724554.363076925,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2005,4664790.0,5039981.657692313,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2006,5009100.0,5355408.952307701,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2007,5624635.0,5670836.246923089,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2008,6302664.0,5986263.541538477,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2009,6707058.0,6301690.836153865,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2010,6869838.0,6617118.130769253,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2011,7104538.0,6932545.425384641,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2012,7391448.0,7247972.720000029,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2013,7693031.0,7563400.0146154165,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2014,8059440.0,7878827.309230804,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2015,8505237.0,8194254.603846192,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
ARE,United Arab Emirates,Middle East,SP.POP.TOTL,Total Population,Population,Population,People,2016,8935095.0,8509681.89846158,Historical Prediction,Linear Regression,237728.37236923218,274915.97541795945,0.9856020824686388
